STATION,NAME,DATE,HLY-WIND-1STDIR,HLY-WIND-1STPCT,HLY-WIND-2NDDIR,HLY-WIND-2NDPCT,HLY-WIND-AVGSPD,HLY-WIND-PCTCLM,HLY-WIND-VCTDIR,HLY-WIND-VCTSPD,YEAR,MONTH,DAY,HOUR
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-09T23:00:00,5,194,7,169,7.3,160,218,1.9,2010,12,9,23
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-10T00:00:00,5,194,4,172,7.1,181,204,2,2010,12,10,0
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-10T01:00:00,4,157,5,154,6.8,216,197,1.4,2010,12,10,1
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-10T02:00:00,4,179,5,154,6.7,202,184,1.5,2010,12,10,2
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-10T03:00:00,4,184,5,153,6.8,191,178,1.3,2010,12,10,3
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-10T04:00:00,4,196,5,155,6.5,213,177,1.3,2010,12,10,4
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-10T05:00:00,4,238,7,132,6.7,198,158,1.6,2010,12,10,5
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-10T06:00:00,4,201,5,159,6.7,202,156,1.7,2010,12,10,6
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-10T07:00:00,4,187,5,169,6.7,200,162,1.2,2010,12,10,7
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-10T08:00:00,4,232,5,183,6.8,193,152,1.5,2010,12,10,8
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-10T09:00:00,4,267,5,124,7.1,169,130,1.7,2010,12,10,9
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-10T10:00:00,3,238,4,217,7.6,113,101,2.2,2010,12,10,10
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-10T11:00:00,3,258,2,202,8.2,67,81,1.7,2010,12,10,11
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-10T12:00:00,2,268,3,209,8.3,60,61,1.4,2010,12,10,12
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-10T13:00:00,2,269,1,160,8.2,109,31,0.9,2010,12,10,13
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-10T14:00:00,2,233,1,168,8.6,102,332,0.7,2010,12,10,14
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-10T15:00:00,1,180,2,170,9,138,295,1.4,2010,12,10,15
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-10T16:00:00,7,179,1,151,8.8,133,282,2.3,2010,12,10,16
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-10T17:00:00,7,229,8,132,9.2,125,281,2.9,2010,12,10,17
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-10T18:00:00,7,257,5,141,8.9,116,272,2.9,2010,12,10,18
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-10T19:00:00,7,256,5,149,8.6,109,256,2.3,2010,12,10,19
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-10T20:00:00,7,212,5,167,8.2,113,246,1.8,2010,12,10,20
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-10T21:00:00,5,187,7,185,7.8,122,226,1.7,2010,12,10,21
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-10T22:00:00,5,171,4,169,7.1,173,217,1.4,2010,12,10,22
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-10T23:00:00,5,186,7,166,7.4,151,220,1.8,2010,12,10,23
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-11T00:00:00,5,187,4,160,7.2,172,204,1.8,2010,12,11,0
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-11T01:00:00,4,160,5,147,6.9,213,190,1.3,2010,12,11,1
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-11T02:00:00,4,177,5,141,6.7,202,182,1.5,2010,12,11,2
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-11T03:00:00,4,181,5,152,6.8,191,176,1.3,2010,12,11,3
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-11T04:00:00,4,193,5,159,6.6,211,174,1.3,2010,12,11,4
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-11T05:00:00,4,228,5,135,6.7,189,159,1.5,2010,12,11,5
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-11T06:00:00,4,197,5,157,6.7,200,159,1.6,2010,12,11,6
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-11T07:00:00,4,182,5,169,6.6,202,164,1.2,2010,12,11,7
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-11T08:00:00,4,226,5,188,6.7,193,152,1.6,2010,12,11,8
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-11T09:00:00,4,273,5,125,6.9,176,129,1.7,2010,12,11,9
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-11T10:00:00,3,243,4,219,7.5,120,104,2.3,2010,12,11,10
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-11T11:00:00,3,264,2,193,8.1,69,87,1.8,2010,12,11,11
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-11T12:00:00,2,251,3,211,8.3,62,66,1.4,2010,12,11,12
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-11T13:00:00,2,261,1,158,8.3,107,39,0.8,2010,12,11,13
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-11T14:00:00,2,228,1,160,8.6,104,335,0.5,2010,12,11,14
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-11T15:00:00,1,171,2,164,9,136,290,1.4,2010,12,11,15
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-11T16:00:00,7,179,1,152,8.9,122,280,2.3,2010,12,11,16
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-11T17:00:00,7,234,8,127,9.2,121,280,2.8,2010,12,11,17
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-11T18:00:00,7,252,8,136,8.9,109,273,2.7,2010,12,11,18
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-11T19:00:00,7,252,5,134,8.6,116,257,2.2,2010,12,11,19
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-11T20:00:00,7,211,5,166,8.3,109,247,1.8,2010,12,11,20
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-11T21:00:00,5,192,7,180,7.9,118,227,1.7,2010,12,11,21
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-11T22:00:00,5,162,4,161,7.3,171,218,1.3,2010,12,11,22
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-11T23:00:00,5,174,7,163,7.5,158,219,1.7,2010,12,11,23
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-12T00:00:00,5,181,4,165,7.3,164,203,1.7,2010,12,12,0
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-12T01:00:00,5,158,4,157,7,204,190,1.4,2010,12,12,1
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-12T02:00:00,4,184,5,137,6.9,204,185,1.5,2010,12,12,2
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-12T03:00:00,4,187,5,147,7,184,180,1.3,2010,12,12,3
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-12T04:00:00,4,197,5,164,6.7,204,176,1.4,2010,12,12,4
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-12T05:00:00,4,225,7,131,6.8,191,161,1.5,2010,12,12,5
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-12T06:00:00,4,206,5,156,6.7,193,159,1.7,2010,12,12,6
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-12T07:00:00,4,193,5,160,6.7,200,165,1.3,2010,12,12,7
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-12T08:00:00,4,224,5,194,6.8,184,157,1.6,2010,12,12,8
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-12T09:00:00,4,273,5,127,7.1,178,135,1.7,2010,12,12,9
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-12T10:00:00,3,231,4,221,7.7,113,105,2.1,2010,12,12,10
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-12T11:00:00,3,258,2,181,8.2,69,92,1.8,2010,12,12,11
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-12T12:00:00,2,246,3,207,8.5,56,70,1.3,2010,12,12,12
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-12T13:00:00,2,255,1,161,8.6,93,33,0.8,2010,12,12,13
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-12T14:00:00,2,234,1,154,8.8,93,323,0.5,2010,12,12,14
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-12T15:00:00,1,172,2,166,9,136,294,1.4,2010,12,12,15
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-12T16:00:00,7,183,1,160,9,116,280,2.3,2010,12,12,16
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-12T17:00:00,7,232,8,124,9.3,107,282,2.7,2010,12,12,17
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-12T18:00:00,7,249,5,142,8.9,109,269,2.6,2010,12,12,18
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-12T19:00:00,7,243,5,134,8.7,113,256,2.3,2010,12,12,19
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-12T20:00:00,7,210,5,166,8.4,109,247,1.9,2010,12,12,20
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-12T21:00:00,5,194,7,179,7.9,120,228,1.8,2010,12,12,21
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-12T22:00:00,4,169,5,162,7.3,178,216,1.3,2010,12,12,22
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-12T23:00:00,5,167,7,165,7.6,167,219,1.7,2010,12,12,23
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-13T00:00:00,5,181,4,162,7.5,167,205,1.7,2010,12,13,0
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-13T01:00:00,5,155,4,154,7.2,207,193,1.3,2010,12,13,1
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-13T02:00:00,4,190,7,135,7,207,187,1.5,2010,12,13,2
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-13T03:00:00,4,185,5,141,7.1,184,184,1.3,2010,12,13,3
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-13T04:00:00,4,189,5,166,6.7,198,179,1.3,2010,12,13,4
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-13T05:00:00,4,230,5,141,6.9,187,159,1.5,2010,12,13,5
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-13T06:00:00,4,203,5,147,6.8,191,157,1.6,2010,12,13,6
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-13T07:00:00,4,190,5,161,6.9,184,163,1.3,2010,12,13,7
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-13T08:00:00,4,235,5,192,7.1,178,155,1.7,2010,12,13,8
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-13T09:00:00,4,278,5,128,7.2,169,134,1.8,2010,12,13,9
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-13T10:00:00,4,230,3,228,7.8,113,104,2.1,2010,12,13,10
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-13T11:00:00,3,262,2,186,8.3,64,90,1.9,2010,12,13,11
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-13T12:00:00,2,246,3,205,8.6,56,68,1.2,2010,12,13,12
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-13T13:00:00,2,259,1,165,8.8,76,28,0.8,2010,12,13,13
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-13T14:00:00,2,246,3,147,9,89,319,0.6,2010,12,13,14
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-13T15:00:00,1,182,2,168,9.2,122,296,1.4,2010,12,13,15
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-13T16:00:00,7,178,1,168,9.1,113,283,2.2,2010,12,13,16
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-13T17:00:00,7,235,1,123,9.3,107,283,2.7,2010,12,13,17
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-13T18:00:00,7,243,5,147,8.9,109,269,2.6,2010,12,13,18
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-13T19:00:00,7,232,5,134,8.6,116,261,2.2,2010,12,13,19
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-13T20:00:00,7,202,5,169,8.4,113,248,1.7,2010,12,13,20
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-13T21:00:00,5,191,7,166,8,124,228,1.6,2010,12,13,21
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-13T22:00:00,4,171,5,160,7.2,189,213,1.2,2010,12,13,22
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-13T23:00:00,5,171,7,150,7.5,169,215,1.5,2010,12,13,23
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-14T00:00:00,5,184,4,155,7.6,167,203,1.6,2010,12,14,0
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-14T01:00:00,5,158,4,151,7.1,204,194,1.2,2010,12,14,1
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-14T02:00:00,4,193,5,139,7,204,183,1.4,2010,12,14,2
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-14T03:00:00,4,182,5,139,7.1,184,184,1.1,2010,12,14,3
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-14T04:00:00,4,198,5,148,6.7,193,181,1.1,2010,12,14,4
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-14T05:00:00,4,241,5,133,6.9,184,155,1.4,2010,12,14,5
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-14T06:00:00,4,208,5,138,6.8,200,153,1.4,2010,12,14,6
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-14T07:00:00,4,198,5,154,6.8,187,165,1.2,2010,12,14,7
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-14T08:00:00,4,233,5,184,7.1,171,152,1.5,2010,12,14,8
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-14T09:00:00,4,279,3,129,7.3,160,129,1.8,2010,12,14,9
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-14T10:00:00,3,229,4,225,7.9,111,104,2,2010,12,14,10
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-14T11:00:00,3,251,2,185,8.3,69,90,1.8,2010,12,14,11
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-14T12:00:00,2,241,3,201,8.7,58,68,1.1,2010,12,14,12
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-14T13:00:00,2,253,1,162,9,67,31,0.8,2010,12,14,13
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-14T14:00:00,2,244,3,146,9.1,93,319,0.6,2010,12,14,14
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-14T15:00:00,1,180,2,176,9.3,111,306,1.4,2010,12,14,15
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-14T16:00:00,7,182,1,168,8.9,118,287,2.3,2010,12,14,16
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-14T17:00:00,7,230,1,127,9.2,109,287,2.6,2010,12,14,17
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-14T18:00:00,7,236,5,144,8.8,109,271,2.3,2010,12,14,18
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-14T19:00:00,7,229,5,137,8.6,109,262,2.1,2010,12,14,19
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-14T20:00:00,7,194,5,162,8.4,118,251,1.5,2010,12,14,20
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-14T21:00:00,5,180,7,162,8,122,232,1.5,2010,12,14,21
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-14T22:00:00,5,163,4,160,7.2,184,220,1,2010,12,14,22
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-14T23:00:00,5,175,7,142,7.6,169,215,1.3,2010,12,14,23
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-15T00:00:00,5,180,4,158,7.7,161,200,1.2,2010,12,15,0
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-15T01:00:00,5,161,4,153,7.2,193,191,0.9,2010,12,15,1
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-15T02:00:00,4,197,5,138,7.1,189,176,1.2,2010,12,15,2
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-15T03:00:00,4,188,5,144,7.2,169,174,1,2010,12,15,3
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-15T04:00:00,4,214,5,150,6.9,180,169,1.1,2010,12,15,4
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-15T05:00:00,4,247,5,137,7.1,171,149,1.5,2010,12,15,5
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-15T06:00:00,4,214,5,132,7,187,145,1.5,2010,12,15,6
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-15T07:00:00,4,202,5,141,6.9,187,151,1.2,2010,12,15,7
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-15T08:00:00,4,235,5,183,7.2,167,146,1.6,2010,12,15,8
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-15T09:00:00,4,285,3,132,7.5,158,129,2,2010,12,15,9
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-15T10:00:00,4,226,3,224,8,102,110,2.1,2010,12,15,10
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-15T11:00:00,3,258,2,185,8.4,67,94,1.8,2010,12,15,11
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-15T12:00:00,2,239,3,201,8.8,60,72,1,2010,12,15,12
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-15T13:00:00,2,256,1,154,9,71,38,0.8,2010,12,15,13
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-15T14:00:00,2,245,3,145,9,96,322,0.5,2010,12,15,14
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-15T15:00:00,2,191,1,175,9.2,107,307,1.4,2010,12,15,15
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-15T16:00:00,7,178,1,163,8.9,122,287,2.2,2010,12,15,16
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-15T17:00:00,7,226,2,137,9.1,114,288,2.5,2010,12,15,17
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-15T18:00:00,7,231,5,137,8.8,104,274,2.3,2010,12,15,18
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-15T19:00:00,7,222,5,131,8.4,109,265,1.9,2010,12,15,19
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-15T20:00:00,7,190,5,159,8.2,118,255,1.4,2010,12,15,20
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-15T21:00:00,5,184,7,155,7.8,124,235,1.4,2010,12,15,21
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-15T22:00:00,4,167,5,159,7.3,176,225,0.9,2010,12,15,22
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-15T23:00:00,5,177,7,133,7.4,173,216,1.2,2010,12,15,23
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-16T00:00:00,5,180,4,161,7.6,167,202,1.1,2010,12,16,0
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-16T01:00:00,4,161,5,156,7.1,196,190,0.8,2010,12,16,1
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-16T02:00:00,4,201,5,135,7.1,189,174,1,2010,12,16,2
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-16T03:00:00,4,185,5,146,7.1,178,172,0.9,2010,12,16,3
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-16T04:00:00,4,216,5,149,6.9,167,169,1,2010,12,16,4
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-16T05:00:00,4,241,5,132,7,176,145,1.4,2010,12,16,5
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-16T06:00:00,4,209,5,126,6.8,207,145,1.4,2010,12,16,6
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-16T07:00:00,4,198,5,144,6.9,182,151,1.3,2010,12,16,7
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-16T08:00:00,4,225,5,176,7.2,162,145,1.5,2010,12,16,8
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-16T09:00:00,4,270,3,145,7.4,162,125,2,2010,12,16,9
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-16T10:00:00,4,229,3,216,8,116,107,2,2010,12,16,10
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-16T11:00:00,3,257,2,185,8.3,62,89,1.9,2010,12,16,11
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-16T12:00:00,2,234,3,210,8.7,56,66,1.3,2010,12,16,12
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-16T13:00:00,2,270,3,154,8.9,69,36,1.1,2010,12,16,13
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-16T14:00:00,2,264,3,149,8.9,96,342,0.7,2010,12,16,14
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-16T15:00:00,2,205,1,168,9.1,107,319,1.4,2010,12,16,15
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-16T16:00:00,7,171,1,163,8.8,124,295,2.1,2010,12,16,16
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-16T17:00:00,7,231,2,138,9,116,296,2.6,2010,12,16,17
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-16T18:00:00,7,234,5,134,8.7,104,280,2.2,2010,12,16,18
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-16T19:00:00,7,222,5,133,8.3,107,270,1.7,2010,12,16,19
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-16T20:00:00,7,186,5,140,8.1,131,261,1.2,2010,12,16,20
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-16T21:00:00,5,176,7,157,7.7,124,242,1.3,2010,12,16,21
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-16T22:00:00,4,170,5,153,7.3,173,231,0.7,2010,12,16,22
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-16T23:00:00,5,168,4,140,7.4,169,216,1,2010,12,16,23
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-17T00:00:00,5,175,4,165,7.5,169,196,0.8,2010,12,17,0
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-17T01:00:00,4,165,5,149,7.2,193,176,0.6,2010,12,17,1
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-17T02:00:00,4,205,5,126,7.1,191,164,0.9,2010,12,17,2
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-17T03:00:00,4,183,5,145,7.1,176,161,0.7,2010,12,17,3
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-17T04:00:00,4,212,5,145,6.9,169,164,0.8,2010,12,17,4
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-17T05:00:00,4,222,5,133,7.1,182,139,1.1,2010,12,17,5
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-17T06:00:00,4,208,5,122,6.9,200,142,1.2,2010,12,17,6
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-17T07:00:00,4,207,5,144,7.1,173,147,1.1,2010,12,17,7
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-17T08:00:00,4,234,5,169,7.4,149,140,1.4,2010,12,17,8
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-17T09:00:00,4,282,3,152,7.5,156,123,1.9,2010,12,17,9
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-17T10:00:00,4,224,3,222,8.1,120,101,1.9,2010,12,17,10
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-17T11:00:00,3,260,2,188,8.5,58,79,1.9,2010,12,17,11
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-17T12:00:00,2,239,3,222,8.8,53,56,1.4,2010,12,17,12
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-17T13:00:00,2,276,1,158,8.9,73,26,1.4,2010,12,17,13
